Video ID,Title,Comment
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kenapa tidak bekerja sama dengan rusia kenapa lebih memilih china?? Padahal hubungan diplomatik kita dengan rusia sudah sangat baik sejak jaman Soekarno....
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Jangan terlalu yakin siap Januari 2021.. 4Bulan kedepan.. Kita lihat Pembodohan Berskala Besar lagi..
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Masih lama bangett
Tapi semoga corona hancurr lebur"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Ko suntik sih
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Kok mau banget jd relawan..harusnya pemerintah jd uji coba.
Perintah kan pemimpin panutan rakyat"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Panjang umur untuk orang jujur di negri ini, Indonesia bukan kekurangan orang pintar, tapi kurang orang jujur"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Ya gw yakin vaksin bakal ada
Tapi kayaknya kalo nunggu normal lagi bakal lama deh"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Nek coyo
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Pakde tolong lah ya vaksin dipikirin Mulu kita yg kena PHK ini lah dipikirin kontrakan,tagihan,listrik blm tagihan hutang BUMN yg katanya progeamnya pakde pinjaman lunak hari kamis yg g katanya g pake bunga tapi sejuta pulang sejuta stgh tiap Kamis suruh kumpul 2 apa itu org mah diluburin aja pakde yg begitu2 idup udh susah harus ttp dibayarkan boro2 buat beli vaksin buat kontrakan aja yg puetinnting entong ada ngelamar dah suami saya biar jadi tukang lap sepatu pakde Jokowi GPP penting ada pemasukan"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Bismillah
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Dari awal adanya virus ini cina ga jujur kepada who, cina bilang virus ini tidak berbahaya, hanya menular dari binatang ke manusia, tidak menular dari manusia ke manusia, lalu memanipulasi korban virus ini seakan akan sedik yg terpapar, sekarang cina membuat vaksin di jual ke beberapa negara termaksud Indonesia.
Banyak sekali kejanggalan ???
Semoga vaksin ini tidak ada udang dibalik bakwan..."
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Optimis terus pak..semangat.
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Vaksinnya itu di berikan pd yg sakit apa gmn
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Pak deh wi kan byak orang pintar ( dukun nya )
Masak g bs cari solusi tengtang corona.
Suruh orang pintar / dukun2 pak deh wi tuk cari petunjuk kepada cucu kanjeng nabi ( syeh abdulqhodir jailani ) tentang corona...!!!
Klau mampu...??? Pst anda tau jawabanya...!!!"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Buatin virus nya dulu nanti jualin vaksin nya.mantap
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Vaksinnya gratis apa bayar?
Kalau bayar, bisa bayar pake daon pohon gag?"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Yeyy akhirnya siap siap keluar dari kandang di rumah Mulu bosen
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Ketergantungan vaksin. Pake tato digital. Sertifikat dajal 12/08/2020 . Nanti kalian pada mengerti
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Rakyat dulu yang disuruh Uji Coba , Presiden dulu lah dan petugas partai nya yang katanya pembela rakyat"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Pret kepret
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"garis bawahi, JIKA UJI KLINISNYA BERHASIL."
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,@mardiguwk
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kenapa ampe januari lama bangggett apakah ini bener permainan konspirasi who
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Auwwooooooooooooooooooooooooooooooo heheuyyyyyy deuuuhhhhhhhhh
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Puji Tuhan 💙
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Zona merah prioritaskan uji coba vaksin sinovac
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"DPR dulu baru rakyat
Benarkah?"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Jgn ada yg beli... Ini vaksin mau program membunuh rakyat secara perlahan.... Pke vaksin malah kena virus mematikan... Suruh si jae aja ama keluarga nya Sendiri yg pakai...
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Smoga sukses🙏Tuhan Yesus pasti beri kemenangan😇
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Semoga saja bisa menanggulangi wabah yg membuat kita semua menderita sekarang ini
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Yg takut suntik jadi bingung🤣
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Ini vaksin nya gratis ap gmn iya
Semoga vaksin nya gratis. Soal nya warga2 Indonesia untuk saat ini ekonomi nya sedang goyang. Begitu jg dengan sy"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"saya jadi ingat mobil Esemka , yang katanya segera muncul di oktober 2019, kalo saya gak salah.. semoga saya salah.."
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Barang dagang baru
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,At least kita ga pake Vaksinnya Bill Gates :)
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Efek Samping nya apaan nihh??
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Hmm bikin vaksin cepet ternyata, saya kira butuh penelitian bertahun tahun"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Alhamdulillah, gua udah bosen di rumah apa lagi baru lulus sekolah dan nganggur haddh"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,COVID 19 DU YU REDI TU LUS ?
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,uji coba nya ke koruptor
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Batu akiml
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kelamaan...
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Amin nin lah Tapi Jgn asal Uji coba sembarangan Ke Pejabat President aja Memberi Contoh Penggunaan Vaksin Covid-19
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Tinggal hitung brp penghasilan nya nanti 😂
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Semangat,,, kondisi yah pak supaya berat badannya naik,,berdoa terus pak"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"SIlahkan bapak yang mencoba dulu, karena bapak adalah orang yang terhormat :)"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Subhanallah semoga Vaksinya berhasil aminnn
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Semoga bermanfaat vaksin nya amiin
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Ntr kyk e sem ka lg, php doang.."
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kelamaaaaaan
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Semoga ini hal yang positif,dan benar2 bisa jadi Vaksin Covid 19.."
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kalah cepet sama rusia
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Di inikan dulu pasti ke yang terjangkit
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Kembalikan pembelajaran mahasiswa seperti semula , jangan ada daring"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Kl jd reseller vaksinnya bs ga? Lumayan utk bisnis
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Sayang tidak butuh vaksin dan saya hanya percaya kepada Tuhan yang maha esa yaitu Allah SWT
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Saya orang Mojokerto tidak peduli vaksin.
Kalau namanya penyakit ya sudah yang menentukan siapa yang terkenakan Allah"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Salam anak negri
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"ini rakyat napa dah? saya yakin bnget giliran pejabat di tes duluan ntar dibilang ""pilih kasih"" ""jahat ama rakyat"", giliran rakyat di tes duluan di bilang ""ini vaksin flu biasa"" ""ada racunnya, buktinya pejabat ga di vaksin duluan"". saya sudah bisa melihat masa depan....."
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,dei kmrin vaksin siap siap tapi tak siap 2
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,hdohhh bocah2 masih daring ampe taon depan
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Nnti tinggal beli vaksinnya dan hrganya mahil, sudah ketebak.... 🤭"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Semoga aja gk hoax
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,BillGATES KETAWA MELIHAT INI
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Alhamdulillah
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Januari? Yaelah keburu sepi nih penghuni +62 (tewas)
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Lama kali keluarnya
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Jangan kaya kritikan  manusia sampah yg penting harus positip berpikir.
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Alhmdllah semoga para anggta dewan nya dlu jdi uji coba krena dia wakil rakyat jdi dia hrus mewakli rakyat nya 😄😄😄😄
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Yg nyalon pilkada jadi relawan.
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Asiaappppp
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Alhamdulillah syukur lahh
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,coba uji vaksin ke kabinet joko dulu klo ada perkembangan baru coba sama rakyat tapi jangan UUD ya Ujung Ujung Duit
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Semoga Amin..sehat Indonesiaku
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,giliran ada yg bagus2 muncul dia sekalian aja suruh anaknya ke publik yg ngomong sola vaksin anak lo kan yg calon walkot solo.
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Coba kalian cari artikel, kasus vaksin di india dan juga yg di afrika. Mana tau bisa lebih cerdas memahami apa itu Fucksin 🙏"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Semangatt pakde 💪💪💪
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Wiih vaksin merah putih
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Ribet kali drama skala global ini
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Yg setuju vaksin covid-19 di uji coba ke DPR like.
Karna dpr kan wakil dari rakyat"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Harus nya DPR dulu yang di uji coba dulu. Kan beliau-beliau itu adalah Wakil Rakyat. 

Jangan pas vaksin OK doank minta nya duluan di vaksin."
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Alhamdulillah, kita harus berpikir positif saja ini demi kebaikan kita semua"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Terima kasih pak jokowi
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Kalo hoax , siap mundur itulah pemimpin yang sejati"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Palingg.....akal2an aja kena covid pilek biasa kalii....
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,vaksin dari rusia sudah ada 🤩
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,COVID 19 PEMBODOHAN
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Nanti bayar ga njing vaksinnya
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Alhamdulillah
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Hanya Butuh 1 Tukang Meubel Untuk Meluluh Lantakkan Indonesia
Ternyata Bukan TKA Dari China Aja Yang Ilegal, Boneka Dari Solo Juga Ilegal"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Semoga berhasil kami rakyat bapak hanya bisa bantu doa
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Knpaa gk sekarang?
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Semoga uji cobanya berhasil amiiiiin
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,prank kaga jay..ah pinokio
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Teruslah berfikir positif wahai rakyat Indonesia.
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"ridwan kamil doank yg gentleman sejati, lainny pengecut"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,tolong cebong2 tunjukan loyalitasny kepada rejim dengan cara sukarela jadi kelinci percobaan
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Undur truusss kemren katanya agustus sekarang january wkwkwk hoax"" paling entar 2022"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"JOKOWI LEGOWO-LAH.
Kalau karena kurang eketif dalam memperbaiki Ekonomi kemudian terjadi RESESI EKONOMI dan kurang efektif dalam menangani wabah selama covid, apabila Jokowi mau dan bersedia legowo mengundurkan diri dari jabatan Presiden Indonesia, maka Kiyai Haji Ma'ruf Amin yang akan menggantikannya jadi presiden.
Hal ini sesuai Konstitusi"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Yang dislike ga mau sembuh bro ya dari pandemi ini?
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,vaksin jajalen nk anggota dpr ndisek
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Dalam piling kapan pademi kopit 19 berakhir pak jokowi
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,ngutang lagi gak pak ?
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"eeheeemm, napas bentar ane"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Vaksin buat apa?
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Percaya aja dah 😁
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Muddahan sukses ya allah, amin.. 👐"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Moga az kali ini ga meleset....
Moga az ini tidak jadi jejak digital yg (meroket)

BERIKUTNYA...
😂🙏🐸"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Entah kenapa saya curiga ini adalah sebenarnya vaksin untuk pilek biasa. Apa iya vaksin bisa secepat itu ditemukan?
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Menurut saya gak usah di vaksin.. Kalo manusianya sadar kan ilang dengan sendirinya..
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Berpositiflah kalau berpikir ga ada obat nyalahin  giliran ada obat pesimis memandang sebelah mata  ga percaya gmn sih maunya
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Terimakasih Pak Presiden dan semuanya.....semoga Bapak dan semuanya selalu bahagia...
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Maksudnya siap di apain tuh vaksin,, di jual ke rakyat,,,duh ,,maaf saya sebagai rakyat kagak mau,,karena gak ada untuk bayarnyaa pak jokowi,,maaf ya paak,,, dan yg lebih epektif makzulkan dan bubarkan"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Semoga Vaksinya Tidak Seperti ESEMKA,Yang Tadinya Dari Tahun Ke Tahun,Dan Dari Tahun Ke Tahun Trus Di Resmikan Dan Sekarang KEMANA."
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Alhamdulillah
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Nanti kalo vaksinnya keluar, para petinggi dan pejabat nya dulu yg divaksin  ya, biar tau"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,😀
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Jgn kyk esemka y?
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Baguuuus pak Jokowi, 👍👍👍"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Tp kok tanpa vaksin udah bisa pada sembuh gitu, tiap hari bisa sembuh 1000 an"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Alhamdulillah
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,"Kerjanya gak mencolok,hasilnya mentereng"
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,Nitip sendal kalo dah rame kabarin😁😁
PwwL10ZlE6g,Jokowi: Vaksin Covid-19 Siap Januari 2021,First
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Suka banget vid yg kayak gini 😭😭👍🏻👍🏻👍🏻
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"Saya ga tanya soal proses distribusinya, tapi lebih penasaran pertanyaan spesifik ini, vaksin itu terbuat dari apa? Bakteri/Virus yg sama tapi telah nonaktif kah? (Saya tau virus ga bisa mati) atau dari virus yg lain?"
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Terus lakukan vaksinasi dan protokol kesehatan agar Corona cepat berlalu
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,vaksin tidak untuk ditakuti  tapi virusnya yang harus dihindari  terlebih ada banyak aksi dan tindakan dimasyarakat yang menggunakan kesempatan untuk melakukan hal hal negatif selama itu  itu aja udah cukup untuk diwaspadai
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"Lumpuh separo setelah 2 minggu suntik, ini pengakuan mbaknya yang Trauma..
https://youtu.be/hF7XPhYCgk8
Uji vaksin asal SINOVAC dihentikan karena ada peristiwa Merugikan dan Serius.
https://www.kompas.com/global/read/2020/11/10/103927370/dilaporkan-ada-peristiwa-serius-uji-klinis-coronavac-di-brasil"
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Mungkin bisa di tambahkan prioritas harus mendapatkan vaksin dan yang belum boleh mendapatkan vaksin ( dengan keterangan) 🤗👍
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"negara""  hebat ber lomba"" membuat vaksin, negara kita siapkan saja uang yg banyak untuk membeli vaksin/ untuk memproduksi vaksin,."
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"halah terlalu panik dan  di besar"" kan soal covid, di kampung"" kehidupan masyarakat biasa"" saja, cm pingin hambur""kan uang rakyat untuk penanganan covid, segala cara dan aturan untuk penanggulangan covid jg ga ada hasilnya,shrsnya kt belajar dr kasus flu burung, yg ktnya bahaya mematikan, unggas"" di bantai brp kerugian rakyat kecil ga terhitung, orang yg kontak langsung sm unggas malah ga apa"" klo bahaya mngkin yg pd mati yg kontak langsung sama unggas, akhirnya jg biasa"" saja, ga seheboh covid, selama anggaran covid msh byk ga bakal covid akan selesai."
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"Kalau benar lama begitu, berarti yg mau disuntikan ke rakyat bulan november desember 2020 itu vaksin apa dong? Dan vaksin yg ada di indonesia itu kan basisnya dari negara lain, misalnya sebut aja vaksin itu basisnya dari negara A, pertanyaannya apakah negara A asal vaksin tersebut datang sudah benar2 bebas korona? Karena kalau kita cek berita di internet maupun tv sampai saat ini blm ada 1 negara pun yg bebas korona. Lalu kalau negara asal vaksin itu itu blm bebas korona, bgmn dengan vaksin yg dibawa ke indonesia itu? Kan logikanya spt itu"
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"Kita gk butuh vaksin, covid 19 itu dari awal gk ada"
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Orang yg demo kemarin kok gak mati bergelimpangan ya? Berarti corona udah hilang. Berarti gak usah nunggu vaksin dong
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,🤣🤣🤣
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"Sabar, segera ada tuh vaksinnya, jaga kesehatan diri guys.."
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Vaksin virus Corona harus ditemukan supaya ekonomi lancar lagi 😊😊😊😊😊😊❤️❤️❤️❤️
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"Semenjak ada Corona, ekonomi masyarakat Indonesia jadi burukk😫

Semoga vaksin Corona sudah di temukan amiiiinnnnn🤲"
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Jahat bet goblok
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Kan sinovac udah dikit lg sempurna
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"Hiv, sars dan lainnya vaksin nya di temukan bertahun- tahun...ini kenapa cepat"
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Saya sih menunggu vaksin nya aman
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"Efek sampingnya menjadi gila, lalu yg gila itu saling menggigit, yg tergigit bisa tertular dan ikutan gila!!!"
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Kok suara kakak berubah
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Vaksin SINO-VAK
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,corona   ditemukan      covid 19
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Gak ada vaksin.. yang penting makan dengan nutrisi tercukupi juga bisa ningkatin anti bodi.. anti bodi kuat di jamin virus yang masuk langsung keok
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Saya ingin menunggu sampai vaksin covid 19 aman
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,luar BINASA animation nyaa👌👌👌👌
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,Kok bisa?
FVMEnmlZ9z0,Kapan Vaksin Corona (COVID-19) Ditemukan?,"Dan aneh nya mereka kebanyakan cuma aksi pasif
Contohnya kan mereka bilang covid ini dibuat

Tapi ya sebatas itu
Gk ada solusi, contohnya membongkar apa git

Dan nanti pelindung nya adalah kan new world order dll sudah dicari

Kalau susah dicari bagaimana mereka tahu apa yg direncanakan?
Bagaimana mereka (FE dkk), tahu tempatnya?


Selain itu merek a gk punya solusi utk mengakhiri wabah ini

Ditanya serius jawabannya lawak,ganti topik astaga

Cirinya ganti topik,topik beda tapi nyrempet dari topik utama

Nah kalau mau kalah pilihannya
1.menuduh kita buzzer PKI/buzzer Rp
2.menuduh kita kafir karena gk percaya kitab suci(padahal syekh yg sekolah nya dan masa hidup nya dihabiskan utk mengkaji kitab suci bisa salah,lah mereka?),
3.menuduh kita lompat topik
4.membully kita dng topik yg beda
5.kemungkinan besar gosipin kita di kehidupan nyata atau Maya
6.kaisih argumen asal
7.sama inti beda kalimat
8.pengulangan hal yg sama
9.nyuruh lihat komunitas FE atau channel YouTube FE 101
10.menjelekkan kita, seperti goblok otak monyet otak udang
11.misuh² gj
12.kalau dari pembelaan nya mereka ragu²
13.mencari pembelaan asal
14.salahkan orang terdekat kita, contohnya orang tua mu menyesal melahirkan kamu
15.menyalahkan pemerintah
16.menyalahkan masyarakat karna blom sadar, padahal merekalah yg belom sadar
17.berupaya memojokkan kita dng argumen apapun meski gk nyambung
18.menuduh kita zionis
19.terlalu pasrah pada kehendak Tuhan, contohnya ditanyain serius jawabannya ini sudah kehendak Tuhan (padahal Tuhan menyuruh mahkluk nya berusaha atau ikhliar bukan pasrah,aku curiga orang atau kelompok seperti itu agamanya kurang dalam atau jng² atheis?)
20.terakhir nyalahin cgi

Standard ganda juga berlaku 
Contohnya kesalahan sama tapi TDK masuk grub FE dikatakan kafir astaga
Apakah Indonesia maju 2045 jika masih banyak dan kemungkinan besar tambah banyak lagi orang seperti ini???????

Padahal pemerintah susah susah ngrancang pendidikan,banyak Lo biayanya.Lebih baik dibelikan sembako daripada buat pendidikan tapi gagal,iya gk?

Adanya kaum dataran selain membuktikan Pendidikan suatu negara gagal total

Juga membuktikan sok taunya luar biasa menembus angkasa"
